"weather_date","Rainfall.amount..millimetres.","Period.over.which.rainfall.was.measured..days.","Quality","rainfall_clean","cities","min_temp","max_temp"
2010-08-04,0,1,"N",0,"Gold Coast",9.1,21.3
2010-08-05,0,1,"N",0,"Gold Coast",9.2,22.2
2010-08-06,0,1,"N",0,"Gold Coast",12.2,21.7
2010-08-07,0,1,"N",0,"Gold Coast",8.1,20.1
2010-08-08,0,1,"N",0,"Gold Coast",8.9,21.6
2010-08-09,0,1,"N",0,"Gold Coast",11.4,24.1
2010-08-10,6,1,"N",6,"Gold Coast",16.4,20.5
2010-08-11,64,1,"N",64,"Gold Coast",16.8,18.7
2010-08-12,0,1,"N",0,"Gold Coast",11.6,20.3
2010-08-13,0,1,"N",0,"Gold Coast",11,21.6
2010-08-14,0,1,"N",0,"Gold Coast",8.6,21.6
2010-08-15,0,1,"N",0,"Gold Coast",11.1,23.8
2010-08-16,0,1,"N",0,"Gold Coast",11.7,23.8
2010-08-17,0,1,"N",0,"Gold Coast",10.3,21.2
2010-08-18,0,1,"N",0,"Gold Coast",11.4,23.4
2010-08-19,0,1,"N",0,"Gold Coast",14.1,27.5
2010-08-20,6,1,"N",6,"Gold Coast",17.2,18
2010-08-21,2,1,"N",2,"Gold Coast",9.6,20.2
2010-08-22,0,1,"N",0,"Gold Coast",8.5,21.3
2010-08-23,1,1,"N",1,"Gold Coast",13.7,18.5
2010-08-24,7,1,"N",7,"Gold Coast",14.5,21.6
2010-08-25,0,1,"N",0,"Gold Coast",13.8,17
2010-08-26,0,1,"N",0,"Gold Coast",14.3,22
2010-08-27,0,1,"N",0,"Gold Coast",10.1,23.3
2010-08-28,0,1,"N",0,"Gold Coast",9.7,22
2010-08-29,0,1,"N",0,"Gold Coast",13.1,21.9
2010-08-30,0,1,"N",0,"Gold Coast",11.5,21.9
2010-08-31,0,1,"N",0,"Gold Coast",12.2,23.1
2010-09-01,0,1,"N",0,"Gold Coast",12.5,25.9
2010-09-02,0,1,"N",0,"Gold Coast",14,28
2010-09-03,0,1,"N",0,"Gold Coast",16.8,25
2010-09-04,0,1,"N",0,"Gold Coast",20.5,25.9
2010-09-05,6,1,"N",6,"Gold Coast",19.7,23.2
2010-09-06,14,1,"N",14,"Gold Coast",18,21.9
2010-09-07,0,1,"N",0,"Gold Coast",12.7,22.6
2010-09-08,0,1,"N",0,"Gold Coast",15.2,22.9
2010-09-09,0,1,"N",0,"Gold Coast",14.6,25.3
2010-09-10,0,1,"N",0,"Gold Coast",19,23.4
2010-09-11,0,1,"N",0,"Gold Coast",13.3,23
2010-09-12,0,1,"N",0,"Gold Coast",13.9,24.3
2010-09-13,0,1,"N",0,"Gold Coast",16.9,24.5
2010-09-14,0,1,"N",0,"Gold Coast",15.6,24.6
2010-09-15,0,1,"N",0,"Gold Coast",18.6,26.8
2010-09-16,0,1,"N",0,"Gold Coast",14.1,26.5
2010-09-17,0,1,"N",0,"Gold Coast",15.1,23
2010-09-18,0,1,"N",0,"Gold Coast",13.7,24
2010-09-19,0,1,"N",0,"Gold Coast",15.1,20.7
2010-09-20,11,1,"N",11,"Gold Coast",14.1,21.1
2010-09-21,22,1,"N",22,"Gold Coast",17.6,23.8
2010-09-22,0,1,"N",0,"Gold Coast",18.2,21.3
2010-09-23,0,1,"N",0,"Gold Coast",15.7,25.3
2010-09-24,3,1,"N",3,"Gold Coast",17.5,25.5
2010-09-25,0,1,"N",0,"Gold Coast",18.8,23.6
2010-09-26,2,1,"N",2,"Gold Coast",16.6,26.2
2010-09-27,0,1,"N",0,"Gold Coast",16.6,26.2
2010-09-28,2,1,"N",2,"Gold Coast",20.3,28.1
2010-09-29,23,1,"N",23,"Gold Coast",18.5,24.9
2010-09-30,5,1,"N",5,"Gold Coast",15.9,22.4
2010-10-01,0,1,"N",0,"Gold Coast",15.9,22.2
2010-10-02,8,1,"N",8,"Gold Coast",15.6,19.7
2010-10-03,17,1,"N",17,"Gold Coast",16.3,23
2010-10-04,56,1,"N",56,"Gold Coast",17.3,25.7
2010-10-05,0,1,"N",0,"Gold Coast",17.6,25.4
2010-10-06,0,1,"N",0,"Gold Coast",17.3,27
2010-10-07,0,1,"N",0,"Gold Coast",17.1,29.5
2010-10-08,8,1,"N",8,"Gold Coast",19.5,22.1
2010-10-09,30,1,"N",30,"Gold Coast",17.6,19.8
2010-10-10,12,1,"N",12,"Gold Coast",16.1,20.6
2010-10-11,90,1,"N",90,"Gold Coast",15.7,21.4
2010-10-12,26,1,"N",26,"Gold Coast",18.7,22.8
2010-10-13,2,1,"N",2,"Gold Coast",16.8,24.2
2010-10-14,0,1,"N",0,"Gold Coast",15.5,24.4
2010-10-15,0,1,"N",0,"Gold Coast",18.4,25
2010-10-16,15,1,"N",15,"Gold Coast",14.9,22.1
2010-10-17,0,1,"N",0,"Gold Coast",9.5,21.5
2010-10-18,0,1,"N",0,"Gold Coast",12,23.4
2010-10-19,0,1,"N",0,"Gold Coast",13.1,24.5
2010-10-20,16,1,"N",16,"Gold Coast",16.7,22.8
2010-10-21,0,1,"N",0,"Gold Coast",16.9,22.7
2010-10-22,0,1,"N",0,"Gold Coast",13.9,24.8
2010-10-23,0,1,"N",0,"Gold Coast",15.3,25
2010-10-24,0,1,"N",0,"Gold Coast",16.6,26.1
2010-10-25,13,1,"N",13,"Gold Coast",17.5,24.3
2010-10-26,1,1,"N",1,"Gold Coast",17.9,24.5
2010-10-27,0,1,"N",0,"Gold Coast",18.7,26.1
2010-10-28,0,1,"N",0,"Gold Coast",17.6,25.4
2010-10-29,7,1,"N",7,"Gold Coast",17.5,25.4
2010-10-30,0,1,"N",0,"Gold Coast",17.1,26.4
2010-10-31,0,1,"N",0,"Gold Coast",17.2,25.3
2010-11-01,0,1,"N",0,"Gold Coast",17.2,24.9
2010-11-02,0,1,"N",0,"Gold Coast",18.4,28.7
2010-11-03,0,1,"N",0,"Gold Coast",15.7,25.2
2010-11-04,3,1,"N",3,"Gold Coast",19.7,22.7
2010-11-05,15,1,"N",15,"Gold Coast",16.9,24.5
2010-11-06,0,1,"N",0,"Gold Coast",15.6,26.4
2010-11-07,0,1,"N",0,"Gold Coast",17.2,25.7
2010-11-08,1,1,"N",1,"Gold Coast",20.8,26.6
2010-11-09,20,1,"N",20,"Gold Coast",20.1,25.6
2010-11-10,2,1,"N",2,"Gold Coast",19.8,26.3
2010-11-11,0,1,"N",0,"Gold Coast",17.3,26.7
2010-11-12,1,1,"N",1,"Gold Coast",20.2,26.9
2010-11-13,0,1,"N",0,"Gold Coast",21.1,26.8
2010-11-14,0,1,"N",0,"Gold Coast",20,27.6
2010-11-15,0,1,"N",0,"Gold Coast",18.1,28.4
2010-11-16,0,1,"N",0,"Gold Coast",21.5,28.2
2010-11-17,0,1,"N",0,"Gold Coast",19.9,28.6
2010-11-18,0,1,"N",0,"Gold Coast",19.5,23.3
2010-11-19,8,1,"N",8,"Gold Coast",18.9,24.7
2010-11-20,1,1,"N",1,"Gold Coast",18.8,26.4
2010-11-21,0,1,"N",0,"Gold Coast",19.1,24.4
2010-11-22,3,1,"N",3,"Gold Coast",18.7,24.8
2010-11-23,0,1,"N",0,"Gold Coast",20.2,25.6
2010-11-24,1,1,"N",1,"Gold Coast",18.5,24.6
2010-11-25,2,1,"N",2,"Gold Coast",18.4,26.8
2010-11-26,0,1,"N",0,"Gold Coast",18.5,27.9
2010-11-27,0,1,"N",0,"Gold Coast",22,27.3
2010-11-28,1,1,"N",1,"Gold Coast",19.9,26.9
2010-11-29,1,1,"N",1,"Gold Coast",17.6,28.1
2010-11-30,3,1,"N",3,"Gold Coast",21.2,28
2010-12-01,7,1,"Y",7,"Gold Coast",21.8,27.1
2010-12-02,3,1,"Y",3,"Gold Coast",21,26.4
2010-12-03,6,1,"Y",6,"Gold Coast",20.9,23.4
2010-12-04,9,1,"Y",9,"Gold Coast",20.9,23.1
2010-12-05,63,1,"Y",63,"Gold Coast",19.9,26
2010-12-06,47,1,"Y",47,"Gold Coast",20.5,24.6
2010-12-07,70,1,"Y",70,"Gold Coast",20.9,26.5
2010-12-08,28,1,"Y",28,"Gold Coast",22.3,28.3
2010-12-09,0,1,"Y",0,"Gold Coast",22.1,28.4
2010-12-10,0,1,"Y",0,"Gold Coast",21.6,30.5
2010-12-11,1,1,"Y",1,"Gold Coast",24.1,29.7
2010-12-12,21,1,"Y",21,"Gold Coast",20.6,26.8
2010-12-13,0,1,"Y",0,"Gold Coast",21.8,28.3
2010-12-14,0,1,"Y",0,"Gold Coast",21.1,29.1
2010-12-15,3,1,"Y",3,"Gold Coast",20,28.6
2010-12-16,0,1,"Y",0,"Gold Coast",21.7,31.3
2010-12-17,2,1,"Y",2,"Gold Coast",22.1,29.9
2010-12-18,2,1,"Y",2,"Gold Coast",22,28.3
2010-12-19,3,1,"Y",3,"Gold Coast",21,23.4
2010-12-20,39,1,"Y",39,"Gold Coast",17.9,30
2010-12-21,0,1,"Y",0,"Gold Coast",15.1,27.2
2010-12-22,0,1,"Y",0,"Gold Coast",18.4,25
2010-12-23,13,1,"Y",13,"Gold Coast",19.3,26.5
2010-12-24,0,1,"Y",0,"Gold Coast",22.7,25.6
2010-12-25,70,1,"Y",70,"Gold Coast",22.2,24.8
2010-12-26,36,1,"Y",36,"Gold Coast",21.5,24
2010-12-27,81,1,"Y",81,"Gold Coast",21.4,25.6
2010-12-28,48,1,"Y",48,"Gold Coast",21.2,25.6
2010-12-29,0,1,"Y",0,"Gold Coast",21.6,28.3
2010-12-30,0,1,"Y",0,"Gold Coast",21.1,29.3
2010-12-31,0,1,"Y",0,"Gold Coast",21.3,28.4
2011-01-01,0,1,"Y",0,"Gold Coast",21.8,28
2011-01-02,5,1,"Y",5,"Gold Coast",22.8,29.5
2011-01-03,0,1,"Y",0,"Gold Coast",22.8,29.1
2011-01-04,1,1,"Y",1,"Gold Coast",21.9,30.2
2011-01-05,0,1,"Y",0,"Gold Coast",21.9,28.5
2011-01-06,46,1,"Y",46,"Gold Coast",20.3,25.5
2011-01-07,50,1,"Y",50,"Gold Coast",19.2,26.8
2011-01-08,5,1,"Y",5,"Gold Coast",22.6,27.7
2011-01-09,3,1,"Y",3,"Gold Coast",23,26.6
2011-01-10,63,1,"Y",63,"Gold Coast",23.5,26.4
2011-01-11,36,1,"Y",36,"Gold Coast",24.3,27.7
2011-01-12,20,1,"Y",20,"Gold Coast",23.8,29.3
2011-01-13,2,1,"Y",2,"Gold Coast",23.8,28.2
2011-01-14,1,1,"Y",1,"Gold Coast",22.6,28.4
2011-01-15,0,1,"Y",0,"Gold Coast",21.4,28.5
2011-01-16,1,1,"Y",1,"Gold Coast",20.3,29.1
2011-01-17,0,1,"Y",0,"Gold Coast",18.3,29.9
2011-01-18,0,1,"Y",0,"Gold Coast",23.1,30.4
2011-01-19,4,1,"Y",4,"Gold Coast",24.4,30.6
2011-01-20,15,1,"Y",15,"Gold Coast",21.5,27.9
2011-01-21,4,1,"Y",4,"Gold Coast",20.8,27.6
2011-01-22,0,1,"Y",0,"Gold Coast",20.4,28.4
2011-01-23,0,1,"Y",0,"Gold Coast",19.5,28.4
2011-01-24,0,1,"Y",0,"Gold Coast",18.4,28.7
2011-01-25,0,1,"Y",0,"Gold Coast",20.9,29.1
2011-01-26,0,1,"Y",0,"Gold Coast",21.7,29.7
2011-01-27,0,1,"Y",0,"Gold Coast",21.6,29.7
2011-01-28,0,1,"Y",0,"Gold Coast",23.7,29
2011-01-29,0,1,"Y",0,"Gold Coast",22.6,29
2011-01-30,0,1,"Y",0,"Gold Coast",22.8,28.6
2011-01-31,0,1,"Y",0,"Gold Coast",22.9,30.1
2011-02-01,0,1,"N",0,"Gold Coast",23.7,30.4
2011-02-02,0,1,"N",0,"Gold Coast",24.5,30.4
2011-02-03,0,1,"N",0,"Gold Coast",24.4,30.8
2011-02-04,0,1,"N",0,"Gold Coast",24.7,30.6
2011-02-05,0,1,"N",0,"Gold Coast",24.7,31.3
2011-02-06,1,1,"N",1,"Gold Coast",24.7,30
2011-02-07,0,1,"N",0,"Gold Coast",22.9,28.4
2011-02-08,4,1,"N",4,"Gold Coast",22,26
2011-02-09,5,1,"N",5,"Gold Coast",20.7,28.8
2011-02-10,0,1,"N",0,"Gold Coast",20.5,28.8
2011-02-11,1,1,"N",1,"Gold Coast",20.7,27.5
2011-02-12,1,1,"N",1,"Gold Coast",20.2,29.8
2011-02-13,0,1,"N",0,"Gold Coast",21.1,29.9
2011-02-14,0,1,"N",0,"Gold Coast",23.4,30.4
2011-02-15,2,1,"N",2,"Gold Coast",22,29.2
2011-02-16,21,1,"N",21,"Gold Coast",21.2,28.5
2011-02-17,7,1,"N",7,"Gold Coast",23.1,28.9
2011-02-18,0,1,"N",0,"Gold Coast",21.3,29.6
2011-02-19,0,1,"N",0,"Gold Coast",23.1,29.9
2011-02-20,0,1,"N",0,"Gold Coast",23.2,34.8
2011-02-21,0,1,"N",0,"Gold Coast",24.5,31.8
2011-02-22,17,1,"N",17,"Gold Coast",21.2,30.5
2011-02-23,0,1,"N",0,"Gold Coast",18,27
2011-02-24,1,1,"N",1,"Gold Coast",19.4,27.7
2011-02-25,0,1,"N",0,"Gold Coast",18.7,28.2
2011-02-26,0,1,"N",0,"Gold Coast",19.7,28.9
2011-02-27,0,1,"N",0,"Gold Coast",21.6,29.9
2011-02-28,0,1,"N",0,"Gold Coast",22.9,32.3
2011-03-01,0,1,"N",0,"Gold Coast",23.1,32.7
2011-03-02,19,1,"N",19,"Gold Coast",22.4,29.2
2011-03-03,1,1,"N",1,"Gold Coast",22.9,32.5
2011-03-04,30,1,"N",30,"Gold Coast",21,25.8
2011-03-05,6,1,"N",6,"Gold Coast",21.2,27.8
2011-03-06,4,1,"N",4,"Gold Coast",20.1,27.2
2011-03-07,2,1,"N",2,"Gold Coast",21.3,27.2
2011-03-08,3,1,"N",3,"Gold Coast",19.3,26.5
2011-03-09,0,1,"N",0,"Gold Coast",19.2,26.6
2011-03-10,0,1,"N",0,"Gold Coast",19.7,28.3
2011-03-11,2,1,"N",2,"Gold Coast",21.1,29.3
2011-03-12,0,1,"N",0,"Gold Coast",21.9,29.3
2011-03-13,1,1,"N",1,"Gold Coast",22.7,27.8
2011-03-14,4,1,"N",4,"Gold Coast",24,28.1
2011-03-15,0,1,"N",0,"Gold Coast",20.4,28.7
2011-03-16,0,1,"N",0,"Gold Coast",21.1,29.4
2011-03-17,0,1,"N",0,"Gold Coast",23.1,29.8
2011-03-18,1,1,"N",1,"Gold Coast",22.2,27.9
2011-03-19,6,1,"N",6,"Gold Coast",22,23.5
2011-03-20,37,1,"N",37,"Gold Coast",20.1,26.8
2011-03-21,1,1,"N",1,"Gold Coast",22.1,28.7
2011-03-22,0,1,"N",0,"Gold Coast",23.3,30.7
2011-03-23,0,1,"N",0,"Gold Coast",20.2,33.2
2011-03-24,0,1,"N",0,"Gold Coast",20.5,32.1
2011-03-25,0,1,"N",0,"Gold Coast",17.2,30.8
2011-03-26,0,1,"N",0,"Gold Coast",20,28.4
2011-03-27,0,1,"N",0,"Gold Coast",21.1,28.5
2011-03-28,0,1,"N",0,"Gold Coast",19.6,27.1
2011-03-29,18,1,"N",18,"Gold Coast",19.8,26.7
2011-03-30,17,1,"N",17,"Gold Coast",19.9,25.7
2011-03-31,4,1,"N",4,"Gold Coast",20.3,27.6
2011-04-01,1,1,"N",1,"Gold Coast",20.2,25.6
2011-04-02,3,1,"N",3,"Gold Coast",18.6,27.5
2011-04-03,0,1,"N",0,"Gold Coast",18.5,25.8
2011-04-04,0,1,"N",0,"Gold Coast",19.2,27.2
2011-04-05,0,1,"N",0,"Gold Coast",18,25.9
2011-04-06,4,1,"N",4,"Gold Coast",17.6,25.5
2011-04-07,0,1,"N",0,"Gold Coast",17.6,25.7
2011-04-08,10,1,"N",10,"Gold Coast",18.1,23.5
2011-04-09,1,1,"N",1,"Gold Coast",17.2,26.6
2011-04-10,0,1,"N",0,"Gold Coast",16.8,26.9
2011-04-11,0,1,"N",0,"Gold Coast",18.9,27.4
2011-04-12,4,1,"N",4,"Gold Coast",17.9,26.5
2011-04-13,0,1,"N",0,"Gold Coast",17.4,26.6
2011-04-14,0,1,"N",0,"Gold Coast",17.2,28.4
2011-04-15,0,1,"N",0,"Gold Coast",17.4,26.5
2011-04-16,0,1,"N",0,"Gold Coast",20.2,26.3
2011-04-17,1,1,"N",1,"Gold Coast",18.9,24.4
2011-04-18,11,1,"N",11,"Gold Coast",18,22.5
2011-04-19,17,1,"N",17,"Gold Coast",18.2,24.5
2011-04-20,1,1,"N",1,"Gold Coast",19.2,26.3
2011-04-21,0,1,"N",0,"Gold Coast",19.3,27.4
2011-04-22,0,1,"N",0,"Gold Coast",19.2,27
2011-04-23,1,1,"N",1,"Gold Coast",18.8,27.1
2011-04-24,0,1,"N",0,"Gold Coast",18.7,26.2
2011-04-25,0,1,"N",0,"Gold Coast",19.2,26.5
2011-04-26,3,1,"N",3,"Gold Coast",18.3,24.9
2011-04-27,17,1,"N",17,"Gold Coast",17.2,22.6
2011-04-28,6,1,"N",6,"Gold Coast",16.7,22.6
2011-04-29,1,1,"N",1,"Gold Coast",17,24.8
2011-04-30,6,1,"N",6,"Gold Coast",17,25.9
2011-05-01,0,1,"N",0,"Gold Coast",16.3,26.3
2011-05-02,0,1,"N",0,"Gold Coast",14.2,24.9
2011-05-03,0,1,"N",0,"Gold Coast",16.8,25.6
2011-05-04,23,1,"N",23,"Gold Coast",15,24.2
2011-05-05,0,1,"N",0,"Gold Coast",15.3,24.8
2011-05-06,0,1,"N",0,"Gold Coast",15.9,24.3
2011-05-07,0,1,"N",0,"Gold Coast",12.7,23.3
2011-05-08,0,1,"N",0,"Gold Coast",13.5,24.9
2011-05-09,2,1,"N",2,"Gold Coast",16.3,19.7
2011-05-10,2,1,"N",2,"Gold Coast",13.9,21.7
2011-05-11,5,1,"N",5,"Gold Coast",10.6,22
2011-05-12,0,1,"N",0,"Gold Coast",11.3,21.8
2011-05-13,0,1,"N",0,"Gold Coast",9.9,22.3
2011-05-14,0,1,"N",0,"Gold Coast",10.4,22
2011-05-15,0,1,"N",0,"Gold Coast",12.7,22.5
2011-05-16,0,1,"N",0,"Gold Coast",11.9,23.6
2011-05-17,0,1,"N",0,"Gold Coast",14,23.8
2011-05-18,0,1,"N",0,"Gold Coast",13.7,24.4
2011-05-19,1,1,"N",1,"Gold Coast",16.2,21.5
2011-05-20,7,1,"N",7,"Gold Coast",14.9,21.8
2011-05-21,0,1,"N",0,"Gold Coast",15.5,22.3
2011-05-22,6,1,"N",6,"Gold Coast",17.2,22.1
2011-05-23,16,1,"N",16,"Gold Coast",17,22.5
2011-05-24,7,1,"N",7,"Gold Coast",14,23
2011-05-25,0,1,"N",0,"Gold Coast",11.8,20.3
2011-05-26,0,1,"N",0,"Gold Coast",12.1,22.1
2011-05-27,0,1,"N",0,"Gold Coast",10,22.7
2011-05-28,0,1,"N",0,"Gold Coast",12.5,22.5
2011-05-29,0,1,"N",0,"Gold Coast",13.7,23.2
2011-05-30,19,1,"N",19,"Gold Coast",14.2,19.7
2011-05-31,2,1,"N",2,"Gold Coast",10.9,21.1
2011-06-01,1,1,"N",1,"Gold Coast",11.6,20.4
2011-06-02,0,1,"N",0,"Gold Coast",14.4,23.4
2011-06-03,0,1,"N",0,"Gold Coast",12.8,23.1
2011-06-04,0,1,"N",0,"Gold Coast",11.3,24.3
2011-06-05,0,1,"N",0,"Gold Coast",11.8,23
2011-06-06,0,1,"N",0,"Gold Coast",11.6,25.4
2011-06-07,0,1,"N",0,"Gold Coast",15.1,20.5
2011-06-08,0,1,"N",0,"Gold Coast",13.6,18.5
2011-06-09,0,1,"N",0,"Gold Coast",13.1,14.5
2011-06-10,0,1,"N",0,"Gold Coast",7.3,19.2
2011-06-11,0,1,"N",0,"Gold Coast",10.6,18.5
2011-06-12,4,1,"N",4,"Gold Coast",14.6,19.9
2011-06-13,2,1,"N",2,"Gold Coast",13.8,21.3
2011-06-14,0,1,"N",0,"Gold Coast",12.4,20.7
2011-06-15,0,1,"N",0,"Gold Coast",11.2,20.3
2011-06-16,0,1,"N",0,"Gold Coast",10.4,21.5
2011-06-17,0,1,"N",0,"Gold Coast",11.3,22.1
2011-06-18,0,1,"N",0,"Gold Coast",10.1,21.1
2011-06-19,0,1,"N",0,"Gold Coast",8.4,20.4
2011-06-20,0,1,"N",0,"Gold Coast",8.4,21.1
2011-06-21,0,1,"N",0,"Gold Coast",10,22.3
2011-06-22,0,1,"N",0,"Gold Coast",11.7,20.2
2011-06-23,0,1,"N",0,"Gold Coast",8.2,19.4
2011-06-24,0,1,"N",0,"Gold Coast",10.6,22.2
2011-06-25,0,1,"N",0,"Gold Coast",15,22.2
2011-06-26,0,1,"N",0,"Gold Coast",14.7,22.7
2011-06-27,0,1,"N",0,"Gold Coast",11.4,22.6
2011-06-28,0,1,"N",0,"Gold Coast",12.7,22.7
2011-06-29,11,1,"N",11,"Gold Coast",14.2,20
2011-06-30,7,1,"N",7,"Gold Coast",14,20.3
2011-07-01,0,1,"N",0,"Gold Coast",13.2,20.7
2011-07-02,0,1,"N",0,"Gold Coast",12.8,20.7
2011-07-03,0,1,"N",0,"Gold Coast",13.8,20.6
2011-07-04,0,1,"N",0,"Gold Coast",12.3,22.9
2011-07-05,0,1,"N",0,"Gold Coast",14.2,22.7
2011-07-06,0,1,"N",0,"Gold Coast",11.4,22.2
2011-07-07,0,1,"N",0,"Gold Coast",9.6,21.5
2011-07-08,0,1,"N",0,"Gold Coast",9.5,19.7
2011-07-09,0,1,"N",0,"Gold Coast",6.9,21.5
2011-07-10,0,1,"N",0,"Gold Coast",7.4,19.9
2011-07-11,0,1,"N",0,"Gold Coast",10,20.6
2011-07-12,0,1,"N",0,"Gold Coast",7.9,20.8
2011-07-13,0,1,"N",0,"Gold Coast",8.6,20.9
2011-07-14,0,1,"N",0,"Gold Coast",9,22.2
2011-07-15,0,1,"N",0,"Gold Coast",14.3,19.7
2011-07-16,6,1,"N",6,"Gold Coast",12.6,17.1
2011-07-17,2,1,"N",2,"Gold Coast",13.1,20.5
2011-07-18,0,1,"N",0,"Gold Coast",10.7,22
2011-07-19,0,1,"N",0,"Gold Coast",9.7,20.9
2011-07-20,0,1,"N",0,"Gold Coast",9.3,21.2
2011-07-21,0,1,"N",0,"Gold Coast",12,22.5
2011-07-22,0,1,"N",0,"Gold Coast",10.9,22.7
2011-07-23,0,1,"N",0,"Gold Coast",10.9,21.6
2011-07-24,0,1,"N",0,"Gold Coast",9.2,20.4
2011-07-25,0,1,"N",0,"Gold Coast",9.3,21.9
2011-07-26,0,1,"N",0,"Gold Coast",7.7,24
2011-07-27,0,1,"N",0,"Gold Coast",10,21.1
2011-07-28,0,1,"N",0,"Gold Coast",8.6,21.6
2011-07-29,0,1,"N",0,"Gold Coast",12.9,21.4
2011-07-30,0,1,"N",0,"Gold Coast",11.9,21.1
2011-07-31,0,1,"N",0,"Gold Coast",11.3,21.5
2011-08-01,0,1,"N",0,"Gold Coast",11.2,21.1
2011-08-02,0,1,"N",0,"Gold Coast",11.3,21.5
2011-08-03,0,1,"N",0,"Gold Coast",12.1,22.1
2011-08-04,0,1,"N",0,"Gold Coast",11.9,22
2011-08-05,0,1,"N",0,"Gold Coast",13.5,22
2011-08-06,0,1,"N",0,"Gold Coast",11.9,22.9
2011-08-07,0,1,"N",0,"Gold Coast",14.1,24.9
2011-08-08,0,1,"N",0,"Gold Coast",15.5,24
2011-08-09,0,1,"N",0,"Gold Coast",9.8,21.9
2011-08-10,0,1,"N",0,"Gold Coast",8.2,22.3
2011-08-11,0,1,"N",0,"Gold Coast",11.3,21
2011-08-12,0,1,"N",0,"Gold Coast",9.7,21.8
2011-08-13,0,1,"N",0,"Gold Coast",10.9,21.9
2011-08-14,0,1,"N",0,"Gold Coast",11.9,21.5
2011-08-15,2,1,"N",2,"Gold Coast",10.8,20.8
2011-08-16,0,1,"N",0,"Gold Coast",12.2,21.1
2011-08-17,0,1,"N",0,"Gold Coast",12.4,22.2
2011-08-18,0,1,"N",0,"Gold Coast",15.7,21.5
2011-08-19,1,1,"N",1,"Gold Coast",9,21.6
2011-08-20,0,1,"N",0,"Gold Coast",7.9,21.2
2011-08-21,19,1,"N",19,"Gold Coast",12.8,20.4
2011-08-22,15,1,"N",15,"Gold Coast",13.3,19.8
2011-08-23,33,1,"N",33,"Gold Coast",14.7,20.6
2011-08-24,16,1,"N",16,"Gold Coast",14.6,21.3
2011-08-25,0,1,"N",0,"Gold Coast",15.8,22.2
2011-08-26,0,1,"N",0,"Gold Coast",13.9,22.4
2011-08-27,4,1,"N",4,"Gold Coast",16.2,20.1
2011-08-28,26,1,"N",26,"Gold Coast",15.4,22.6
2011-08-29,0,1,"N",0,"Gold Coast",13.5,24.9
2011-08-30,0,1,"N",0,"Gold Coast",14.9,22.1
2011-08-31,5,1,"N",5,"Gold Coast",12.6,21.3
2011-09-01,0,1,"N",0,"Gold Coast",13.5,23.1
2011-09-02,0,1,"N",0,"Gold Coast",14,22.5
2011-09-03,0,1,"N",0,"Gold Coast",14.4,22.3
2011-09-04,0,1,"N",0,"Gold Coast",13.4,22.7
2011-09-05,3,1,"N",3,"Gold Coast",14.7,21.2
2011-09-06,0,1,"N",0,"Gold Coast",13,22.9
2011-09-07,0,1,"N",0,"Gold Coast",14.3,23.8
2011-09-08,0,1,"N",0,"Gold Coast",14.5,25.1
2011-09-09,0,1,"N",0,"Gold Coast",15.2,21.9
2011-09-10,3,1,"N",3,"Gold Coast",11.3,20.2
2011-09-11,0,1,"N",0,"Gold Coast",10.8,24
2011-09-12,0,1,"N",0,"Gold Coast",11.6,20.8
2011-09-13,0,1,"N",0,"Gold Coast",12.8,21.4
2011-09-14,0,1,"N",0,"Gold Coast",11.2,25.5
2011-09-15,0,1,"N",0,"Gold Coast",11.2,25.5
2011-09-16,0,1,"N",0,"Gold Coast",12,27.2
2011-09-17,0,1,"N",0,"Gold Coast",12.7,30.9
2011-09-18,0,1,"N",0,"Gold Coast",15.1,32.1
2011-09-19,0,1,"N",0,"Gold Coast",15.4,24.3
2011-09-20,0,1,"N",0,"Gold Coast",15.1,26.5
2011-09-21,0,1,"N",0,"Gold Coast",16.1,23.8
2011-09-22,0,1,"N",0,"Gold Coast",15.9,23.8
2011-09-23,0,1,"N",0,"Gold Coast",13.6,25.3
2011-09-24,0,1,"N",0,"Gold Coast",17,26.2
2011-09-25,0,1,"N",0,"Gold Coast",17.6,24.8
2011-09-26,0,1,"N",0,"Gold Coast",14.9,23.6
2011-09-27,0,1,"N",0,"Gold Coast",14.2,23.3
2011-09-28,0,1,"N",0,"Gold Coast",13.9,22.7
2011-09-29,0,1,"N",0,"Gold Coast",16.9,21
2011-09-30,2,1,"N",2,"Gold Coast",13.1,24.1
2011-10-01,0,1,"N",0,"Gold Coast",12.4,27.4
2011-10-02,0,1,"N",0,"Gold Coast",11.8,23.2
2011-10-03,0,1,"N",0,"Gold Coast",14,23.3
2011-10-04,0,1,"N",0,"Gold Coast",12.9,22.9
2011-10-05,0,1,"N",0,"Gold Coast",12.2,21.9
2011-10-06,3,1,"N",3,"Gold Coast",15,20.8
2011-10-07,2,1,"N",2,"Gold Coast",15.3,25
2011-10-08,6,1,"N",6,"Gold Coast",16,22.6
2011-10-09,9,1,"N",9,"Gold Coast",12.3,27.4
2011-10-10,0,1,"N",0,"Gold Coast",16.2,24.6
2011-10-11,1,1,"N",1,"Gold Coast",14.6,26
2011-10-12,0,1,"N",0,"Gold Coast",16.6,25
2011-10-13,11,1,"N",11,"Gold Coast",18.9,25.8
2011-10-14,8,1,"N",8,"Gold Coast",17.1,24.6
2011-10-15,14,1,"N",14,"Gold Coast",18.2,24.8
