"weather_date","Rainfall.amount..millimetres.","Period.over.which.rainfall.was.measured..days.","Quality","rainfall_clean","actual_days_rain","cities"
2000-05-27,0,NA,"Y",0,0,"Perth"
2000-05-28,0,NA,"Y",0,0,"Perth"
2000-05-29,0,NA,"Y",0,0,"Perth"
2000-05-30,0,NA,"Y",0,0.2,"Perth"
2000-05-31,0.2,1,"Y",0.2,9,"Perth"
2000-06-01,9,1,"Y",9,0,"Perth"
2000-06-02,0,1,"Y",0,0,"Perth"
2000-06-03,0,NA,"Y",0,0,"Perth"
2000-06-04,0,NA,"Y",0,0,"Perth"
2000-06-05,0,NA,"Y",0,0,"Perth"
2000-06-06,0,NA,"Y",0,0,"Perth"
2000-06-07,0,NA,"Y",0,0,"Perth"
2000-06-08,0,NA,"Y",0,0,"Perth"
2000-06-09,0,NA,"Y",0,3.2,"Perth"
2000-06-10,3.2,1,"Y",3.2,3,"Perth"
2000-06-11,3,1,"Y",3,0,"Perth"
2000-06-12,0,NA,"Y",0,0,"Perth"
2000-06-13,0,NA,"Y",0,47.6,"Perth"
2000-06-14,47.6,1,"Y",47.6,16.2,"Perth"
2000-06-15,16.2,1,"Y",16.2,0,"Perth"
2000-06-16,0,NA,"Y",0,0,"Perth"
2000-06-17,0,NA,"Y",0,0,"Perth"
2000-06-18,0,NA,"Y",0,12.8,"Perth"
2000-06-19,12.8,1,"Y",12.8,1.8,"Perth"
2000-06-20,1.8,1,"Y",1.8,3.2,"Perth"
2000-06-21,3.2,1,"Y",3.2,2.6,"Perth"
2000-06-22,2.6,1,"Y",2.6,10.2,"Perth"
2000-06-23,10.2,1,"Y",10.2,3.6,"Perth"
2000-06-24,3.6,1,"Y",3.6,2.8,"Perth"
2000-06-25,2.8,1,"Y",2.8,4.6,"Perth"
2000-06-26,4.6,1,"Y",4.6,0.4,"Perth"
2000-06-27,0.4,1,"Y",0.4,2.2,"Perth"
2000-06-28,2.2,1,"Y",2.2,0,"Perth"
2000-06-29,0,NA,"Y",0,0,"Perth"
2000-06-30,0,1,"Y",0,31.4,"Perth"
2000-07-01,31.4,1,"Y",31.4,34.6,"Perth"
2000-07-02,34.6,1,"Y",34.6,6.2,"Perth"
2000-07-03,6.2,1,"Y",6.2,18,"Perth"
2000-07-04,18,1,"Y",18,6.6,"Perth"
2000-07-05,6.6,1,"Y",6.6,3.8,"Perth"
2000-07-06,3.8,1,"Y",3.8,7.6,"Perth"
2000-07-07,7.6,1,"Y",7.6,0.2,"Perth"
2000-07-08,0.2,1,"Y",0.2,0,"Perth"
2000-07-09,0,NA,"Y",0,0.6,"Perth"
2000-07-10,0.6,1,"Y",0.6,29.4,"Perth"
2000-07-11,29.4,1,"Y",29.4,0,"Perth"
2000-07-12,0,NA,"Y",0,15.2,"Perth"
2000-07-13,15.2,1,"Y",15.2,4.4,"Perth"
2000-07-14,4.4,1,"Y",4.4,5.4,"Perth"
2000-07-15,5.4,1,"Y",5.4,12.4,"Perth"
2000-07-16,12.4,1,"Y",12.4,21.6,"Perth"
2000-07-17,21.6,1,"Y",21.6,9.4,"Perth"
2000-07-18,9.4,1,"Y",9.4,2.4,"Perth"
2000-07-19,2.4,1,"Y",2.4,4.4,"Perth"
2000-07-20,4.4,1,"Y",4.4,4.2,"Perth"
2000-07-21,4.2,1,"Y",4.2,2.2,"Perth"
2000-07-22,2.2,1,"Y",2.2,3.2,"Perth"
2000-07-23,3.2,1,"Y",3.2,2,"Perth"
2000-07-24,2,1,"Y",2,0,"Perth"
2000-07-25,0,NA,"Y",0,0,"Perth"
2000-07-26,0,NA,"Y",0,0,"Perth"
2000-07-27,0,NA,"Y",0,0,"Perth"
2000-07-28,0,NA,"Y",0,5.8,"Perth"
2000-07-29,5.8,1,"Y",5.8,0,"Perth"
2000-07-30,0,NA,"Y",0,0,"Perth"
2000-07-31,0,NA,"Y",0,2,"Perth"
2000-08-01,2,1,"Y",2,6.4,"Perth"
2000-08-02,6.4,1,"Y",6.4,5.6,"Perth"
2000-08-03,5.6,1,"Y",5.6,0,"Perth"
2000-08-04,0,NA,"Y",0,10,"Perth"
2000-08-05,10,1,"Y",10,23,"Perth"
2000-08-06,23,1,"Y",23,9.6,"Perth"
2000-08-07,9.6,1,"Y",9.6,1.2,"Perth"
2000-08-08,1.2,1,"Y",1.2,0.2,"Perth"
2000-08-09,0.2,1,"Y",0.2,0,"Perth"
2000-08-10,0,NA,"Y",0,0,"Perth"
2000-08-11,0,NA,"Y",0,0,"Perth"
2000-08-12,0,NA,"Y",0,1.8,"Perth"
2000-08-13,1.8,1,"Y",1.8,0,"Perth"
2000-08-14,0,NA,"Y",0,0,"Perth"
2000-08-15,0,NA,"Y",0,16.4,"Perth"
2000-08-16,16.4,1,"Y",16.4,2.6,"Perth"
2000-08-17,2.6,1,"Y",2.6,0.2,"Perth"
2000-08-18,0.2,1,"Y",0.2,0,"Perth"
2000-08-19,0,NA,"Y",0,0,"Perth"
2000-08-20,0,NA,"Y",0,0.2,"Perth"
2000-08-21,0.2,1,"Y",0.2,0,"Perth"
2000-08-22,0,NA,"Y",0,0,"Perth"
2000-08-23,0,NA,"Y",0,10.4,"Perth"
2000-08-24,10.4,1,"Y",10.4,0.8,"Perth"
2000-08-25,0.8,1,"Y",0.8,12.2,"Perth"
2000-08-26,12.2,1,"Y",12.2,0,"Perth"
2000-08-27,0,NA,"Y",0,0.6,"Perth"
2000-08-28,0.6,1,"Y",0.6,9.2,"Perth"
2000-08-29,9.2,1,"Y",9.2,3.6,"Perth"
2000-08-30,3.6,1,"Y",3.6,27,"Perth"
2000-08-31,27,1,"Y",27,8,"Perth"
2000-09-01,8,1,"Y",8,8.4,"Perth"
2000-09-02,8.4,1,"Y",8.4,1.4,"Perth"
2000-09-03,1.4,1,"Y",1.4,0.6,"Perth"
2000-09-04,0.6,1,"Y",0.6,0,"Perth"
2000-09-05,0,NA,"Y",0,18.4,"Perth"
2000-09-06,18.4,1,"Y",18.4,0.2,"Perth"
2000-09-07,0.2,1,"Y",0.2,0.8,"Perth"
2000-09-08,0.8,1,"Y",0.8,0,"Perth"
2000-09-09,0,NA,"Y",0,0,"Perth"
2000-09-10,0,NA,"Y",0,0,"Perth"
2000-09-11,0,NA,"Y",0,0,"Perth"
2000-09-12,0,NA,"Y",0,3.4,"Perth"
2000-09-13,3.4,1,"Y",3.4,2.4,"Perth"
2000-09-14,2.4,1,"Y",2.4,1.6,"Perth"
2000-09-15,1.6,1,"Y",1.6,1.4,"Perth"
2000-09-16,1.4,1,"Y",1.4,0,"Perth"
2000-09-17,0,NA,"Y",0,0,"Perth"
2000-09-18,0,NA,"Y",0,0,"Perth"
2000-09-19,0,NA,"Y",0,0,"Perth"
2000-09-20,0,NA,"Y",0,0,"Perth"
2000-09-21,0,NA,"Y",0,0,"Perth"
2000-09-22,0,NA,"Y",0,0,"Perth"
2000-09-23,0,NA,"Y",0,0,"Perth"
2000-09-24,0,NA,"Y",0,0,"Perth"
2000-09-25,0,NA,"Y",0,0,"Perth"
2000-09-26,0,NA,"Y",0,0.4,"Perth"
2000-09-27,0.4,1,"Y",0.4,1.4,"Perth"
2000-09-28,1.4,1,"Y",1.4,0.6,"Perth"
2000-09-29,0.6,1,"Y",0.6,0.6,"Perth"
2000-09-30,0.6,1,"Y",0.6,1.4,"Perth"
2000-10-01,1.4,1,"Y",1.4,0,"Perth"
2000-10-02,0,NA,"Y",0,0,"Perth"
2000-10-03,0,NA,"Y",0,0,"Perth"
2000-10-04,0,NA,"Y",0,0,"Perth"
2000-10-05,0,NA,"Y",0,2.8,"Perth"
2000-10-06,2.8,1,"Y",2.8,0.2,"Perth"
2000-10-07,0.2,1,"Y",0.2,0.2,"Perth"
2000-10-08,0.2,1,"Y",0.2,0,"Perth"
2000-10-09,0,NA,"Y",0,0,"Perth"
2000-10-10,0,NA,"Y",0,0,"Perth"
2000-10-11,0,NA,"Y",0,0,"Perth"
2000-10-12,0,NA,"Y",0,0,"Perth"
2000-10-13,0,NA,"Y",0,0,"Perth"
2000-10-14,0,NA,"Y",0,0,"Perth"
2000-10-15,0,NA,"Y",0,0,"Perth"
2000-10-16,0,NA,"Y",0,0,"Perth"
2000-10-17,0,NA,"Y",0,0,"Perth"
2000-10-18,0,NA,"Y",0,0,"Perth"
2000-10-19,0,NA,"Y",0,0,"Perth"
2000-10-20,0,NA,"Y",0,0,"Perth"
2000-10-21,0,NA,"Y",0,0.2,"Perth"
2000-10-22,0.2,1,"Y",0.2,0,"Perth"
2000-10-23,0,NA,"Y",0,0,"Perth"
2000-10-24,0,1,"Y",0,0,"Perth"
2000-10-25,0,NA,"Y",0,0,"Perth"
2000-10-26,0,NA,"Y",0,0,"Perth"
2000-10-27,0,NA,"Y",0,0,"Perth"
2000-10-28,0,NA,"Y",0,0,"Perth"
2000-10-29,0,NA,"Y",0,0.4,"Perth"
2000-10-30,0.4,1,"Y",0.4,0,"Perth"
2000-10-31,0,NA,"Y",0,0,"Perth"
2000-11-01,0,NA,"Y",0,0,"Perth"
2000-11-02,0,NA,"Y",0,0,"Perth"
2000-11-03,0,NA,"Y",0,0,"Perth"
2000-11-04,0,NA,"Y",0,0,"Perth"
2000-11-05,0,NA,"Y",0,0.2,"Perth"
2000-11-06,0.2,1,"Y",0.2,0.2,"Perth"
2000-11-07,0.2,1,"Y",0.2,3,"Perth"
2000-11-08,3,1,"Y",3,10.8,"Perth"
2000-11-09,10.8,1,"Y",10.8,0,"Perth"
2000-11-10,0,NA,"Y",0,0,"Perth"
2000-11-11,0,NA,"Y",0,0,"Perth"
2000-11-12,0,NA,"Y",0,0,"Perth"
2000-11-13,0,NA,"Y",0,0,"Perth"
2000-11-14,0,NA,"Y",0,0,"Perth"
2000-11-15,0,NA,"Y",0,0,"Perth"
2000-11-16,0,NA,"Y",0,0.4,"Perth"
2000-11-17,0.4,1,"Y",0.4,0.2,"Perth"
2000-11-18,0.2,1,"Y",0.2,0,"Perth"
2000-11-19,0,NA,"Y",0,0,"Perth"
2000-11-20,0,NA,"Y",0,0,"Perth"
2000-11-21,0,NA,"Y",0,0,"Perth"
2000-11-22,0,NA,"Y",0,0,"Perth"
2000-11-23,0,NA,"Y",0,0,"Perth"
2000-11-24,0,NA,"Y",0,0,"Perth"
2000-11-25,0,NA,"Y",0,0,"Perth"
2000-11-26,0,NA,"Y",0,8.6,"Perth"
2000-11-27,8.6,1,"Y",8.6,0.2,"Perth"
2000-11-28,0.2,1,"Y",0.2,0,"Perth"
2000-11-29,0,NA,"Y",0,0,"Perth"
2000-11-30,0,NA,"Y",0,0,"Perth"
2000-12-01,0,NA,"Y",0,0,"Perth"
2000-12-02,0,NA,"Y",0,0,"Perth"
2000-12-03,0,NA,"Y",0,0,"Perth"
2000-12-04,0,NA,"Y",0,0,"Perth"
2000-12-05,0,NA,"Y",0,0,"Perth"
2000-12-06,0,NA,"Y",0,0,"Perth"
2000-12-07,0,NA,"Y",0,0,"Perth"
2000-12-08,0,NA,"Y",0,0,"Perth"
2000-12-09,0,NA,"Y",0,0,"Perth"
2000-12-10,0,NA,"Y",0,0,"Perth"
2000-12-11,0,NA,"Y",0,0,"Perth"
2000-12-12,0,NA,"Y",0,0,"Perth"
2000-12-13,0,NA,"Y",0,0,"Perth"
2000-12-14,0,NA,"Y",0,0,"Perth"
2000-12-15,0,NA,"Y",0,0,"Perth"
2000-12-16,0,NA,"Y",0,0,"Perth"
2000-12-17,0,NA,"Y",0,0,"Perth"
2000-12-18,0,NA,"Y",0,0,"Perth"
2000-12-19,0,NA,"Y",0,0,"Perth"
2000-12-20,0,NA,"Y",0,0,"Perth"
2000-12-21,0,NA,"Y",0,0,"Perth"
2000-12-22,0,NA,"Y",0,0,"Perth"
2000-12-23,0,NA,"Y",0,0,"Perth"
2000-12-24,0,NA,"Y",0,0,"Perth"
2000-12-25,0,NA,"Y",0,0,"Perth"
2000-12-26,0,NA,"Y",0,0,"Perth"
2000-12-27,0,NA,"Y",0,0,"Perth"
2000-12-28,0,NA,"Y",0,0.2,"Perth"
2000-12-29,0.2,1,"Y",0.2,0.2,"Perth"
2000-12-30,0.2,1,"Y",0.2,0,"Perth"
2000-12-31,0,NA,"Y",0,0,"Perth"
2001-01-01,0,NA,"Y",0,0,"Perth"
2001-01-02,0,NA,"Y",0,0,"Perth"
2001-01-03,0,NA,"Y",0,0,"Perth"
2001-01-04,0,NA,"Y",0,0,"Perth"
2001-01-05,0,1,"Y",0,0,"Perth"
2001-01-06,0,NA,"Y",0,0,"Perth"
2001-01-07,0,NA,"Y",0,0,"Perth"
2001-01-08,0,NA,"Y",0,0,"Perth"
2001-01-09,0,NA,"Y",0,0,"Perth"
2001-01-10,0,NA,"Y",0,0,"Perth"
2001-01-11,0,NA,"Y",0,0,"Perth"
2001-01-12,0,NA,"Y",0,0,"Perth"
2001-01-13,0,NA,"Y",0,0,"Perth"
2001-01-14,0,NA,"Y",0,0,"Perth"
2001-01-15,0,NA,"Y",0,0,"Perth"
2001-01-16,0,NA,"Y",0,0,"Perth"
2001-01-17,0,NA,"Y",0,0,"Perth"
2001-01-18,0,NA,"Y",0,0,"Perth"
2001-01-19,0,NA,"Y",0,0,"Perth"
2001-01-20,0,NA,"Y",0,0.2,"Perth"
2001-01-21,0.2,1,"Y",0.2,0,"Perth"
2001-01-22,0,NA,"Y",0,0,"Perth"
2001-01-23,0,NA,"Y",0,0,"Perth"
2001-01-24,0,NA,"Y",0,0,"Perth"
2001-01-25,0,NA,"Y",0,0,"Perth"
2001-01-26,0,NA,"Y",0,0,"Perth"
2001-01-27,0,NA,"Y",0,0,"Perth"
2001-01-28,0,NA,"Y",0,0,"Perth"
2001-01-29,0,NA,"Y",0,0,"Perth"
2001-01-30,0,NA,"Y",0,2.2,"Perth"
2001-01-31,2.2,1,"Y",2.2,5.8,"Perth"
2001-02-01,5.8,1,"Y",5.8,0.2,"Perth"
2001-02-02,0.2,1,"Y",0.2,0,"Perth"
2001-02-03,0,NA,"Y",0,0,"Perth"
2001-02-04,0,NA,"Y",0,0,"Perth"
2001-02-05,0,NA,"Y",0,0,"Perth"
2001-02-06,0,NA,"Y",0,0,"Perth"
2001-02-07,0,NA,"Y",0,0,"Perth"
2001-02-08,0,NA,"Y",0,0,"Perth"
2001-02-09,0,NA,"Y",0,0,"Perth"
2001-02-10,0,NA,"Y",0,0,"Perth"
2001-02-11,0,NA,"Y",0,0,"Perth"
2001-02-12,0,NA,"Y",0,0,"Perth"
2001-02-13,0,NA,"Y",0,0,"Perth"
2001-02-14,0,NA,"Y",0,0,"Perth"
2001-02-15,0,NA,"Y",0,0,"Perth"
2001-02-16,0,NA,"Y",0,0.6,"Perth"
2001-02-17,0.6,1,"Y",0.6,0,"Perth"
2001-02-18,0,NA,"Y",0,0,"Perth"
2001-02-19,0,NA,"Y",0,0,"Perth"
2001-02-20,0,1,"Y",0,0,"Perth"
2001-02-21,0,NA,"Y",0,0.4,"Perth"
2001-02-22,0.4,1,"Y",0.4,0,"Perth"
2001-02-23,0,NA,"Y",0,0,"Perth"
2001-02-24,0,NA,"Y",0,0,"Perth"
2001-02-25,0,NA,"Y",0,0,"Perth"
2001-02-26,0,NA,"Y",0,0,"Perth"
2001-02-27,0,NA,"Y",0,0,"Perth"
2001-02-28,0,NA,"Y",0,0,"Perth"
2001-03-01,0,NA,"Y",0,0,"Perth"
2001-03-02,0,NA,"Y",0,0,"Perth"
2001-03-03,0,NA,"Y",0,0,"Perth"
2001-03-04,0,NA,"Y",0,0,"Perth"
2001-03-05,0,NA,"Y",0,0,"Perth"
2001-03-06,0,NA,"Y",0,0,"Perth"
2001-03-07,0,NA,"Y",0,0,"Perth"
2001-03-08,0,NA,"Y",0,0,"Perth"
2001-03-09,0,NA,"Y",0,0,"Perth"
2001-03-10,0,NA,"Y",0,0,"Perth"
2001-03-11,0,NA,"Y",0,0,"Perth"
2001-03-12,0,NA,"Y",0,0,"Perth"
2001-03-13,0,NA,"Y",0,0,"Perth"
2001-03-14,0,NA,"Y",0,2.2,"Perth"
2001-03-15,2.2,1,"Y",2.2,0.6,"Perth"
2001-03-16,0.6,1,"Y",0.6,0,"Perth"
2001-03-17,0,NA,"Y",0,0,"Perth"
2001-03-18,0,NA,"Y",0,0,"Perth"
2001-03-19,0,NA,"Y",0,0,"Perth"
2001-03-20,0,NA,"Y",0,0,"Perth"
2001-03-21,0,NA,"Y",0,0,"Perth"
2001-03-22,0,NA,"Y",0,0,"Perth"
2001-03-23,0,NA,"Y",0,0,"Perth"
2001-03-24,0,NA,"Y",0,0,"Perth"
2001-03-25,0,NA,"Y",0,0,"Perth"
2001-03-26,0,NA,"Y",0,0,"Perth"
2001-03-27,0,NA,"Y",0,0,"Perth"
2001-03-28,0,NA,"Y",0,0,"Perth"
2001-03-29,0,NA,"Y",0,0,"Perth"
2001-03-30,0,NA,"Y",0,0,"Perth"
2001-03-31,0,NA,"Y",0,0,"Perth"
2001-04-01,0,NA,"Y",0,0,"Perth"
2001-04-02,0,NA,"Y",0,0,"Perth"
2001-04-03,0,NA,"Y",0,0,"Perth"
2001-04-04,0,NA,"Y",0,0,"Perth"
2001-04-05,0,NA,"Y",0,0,"Perth"
2001-04-06,0,NA,"Y",0,0,"Perth"
2001-04-07,0,NA,"Y",0,0,"Perth"
2001-04-08,0,NA,"Y",0,0,"Perth"
2001-04-09,0,NA,"Y",0,0,"Perth"
2001-04-10,0,NA,"Y",0,0,"Perth"
2001-04-11,0,NA,"Y",0,0,"Perth"
2001-04-12,0,NA,"Y",0,0,"Perth"
2001-04-13,0,NA,"Y",0,0,"Perth"
2001-04-14,0,NA,"Y",0,0,"Perth"
2001-04-15,0,NA,"Y",0,0,"Perth"
2001-04-16,0,NA,"Y",0,0,"Perth"
2001-04-17,0,NA,"Y",0,0,"Perth"
2001-04-18,0,NA,"Y",0,0,"Perth"
2001-04-19,0,NA,"Y",0,0,"Perth"
2001-04-20,0,NA,"Y",0,0,"Perth"
2001-04-21,0,NA,"Y",0,0,"Perth"
2001-04-22,0,NA,"Y",0,1.4,"Perth"
2001-04-23,1.4,1,"Y",1.4,0.2,"Perth"
2001-04-24,0.2,1,"Y",0.2,3,"Perth"
2001-04-25,3,1,"Y",3,2.8,"Perth"
2001-04-26,2.8,1,"Y",2.8,0,"Perth"
2001-04-27,0,NA,"Y",0,0,"Perth"
2001-04-28,0,NA,"Y",0,0,"Perth"
2001-04-29,0,NA,"Y",0,0,"Perth"
2001-04-30,0,1,"Y",0,0,"Perth"
2001-05-01,0,NA,"Y",0,0,"Perth"
2001-05-02,0,NA,"Y",0,0,"Perth"
2001-05-03,0,NA,"Y",0,0,"Perth"
2001-05-04,0,NA,"Y",0,0,"Perth"
2001-05-05,0,NA,"Y",0,17.8,"Perth"
2001-05-06,17.8,1,"Y",17.8,3.8,"Perth"
2001-05-07,3.8,1,"Y",3.8,1,"Perth"
2001-05-08,1,1,"Y",1,0,"Perth"
2001-05-09,0,NA,"Y",0,5.4,"Perth"
2001-05-10,5.4,1,"Y",5.4,0.2,"Perth"
2001-05-11,0.2,1,"Y",0.2,19.2,"Perth"
2001-05-12,19.2,1,"Y",19.2,30.8,"Perth"
2001-05-13,30.8,1,"Y",30.8,0,"Perth"
2001-05-14,0,NA,"Y",0,0,"Perth"
2001-05-15,0,NA,"Y",0,0,"Perth"
2001-05-16,0,NA,"Y",0,0,"Perth"
2001-05-17,0,NA,"Y",0,0,"Perth"
2001-05-18,0,NA,"Y",0,0,"Perth"
2001-05-19,0,NA,"Y",0,0.2,"Perth"
2001-05-20,0.2,1,"Y",0.2,0.4,"Perth"
2001-05-21,0.4,1,"Y",0.4,0,"Perth"
2001-05-22,0,NA,"Y",0,0,"Perth"
2001-05-23,0,NA,"Y",0,3.6,"Perth"
2001-05-24,3.6,1,"Y",3.6,1.2,"Perth"
2001-05-25,1.2,1,"Y",1.2,5.6,"Perth"
2001-05-26,5.6,1,"Y",5.6,0,"Perth"
2001-05-27,0,NA,"Y",0,0,"Perth"
2001-05-28,0,NA,"Y",0,1.2,"Perth"
2001-05-29,1.2,1,"Y",1.2,12.8,"Perth"
2001-05-30,12.8,1,"Y",12.8,5.4,"Perth"
2001-05-31,5.4,1,"Y",5.4,5,"Perth"
2001-06-01,5,1,"Y",5,2.4,"Perth"
2001-06-02,2.4,1,"Y",2.4,0.2,"Perth"
2001-06-03,0.2,1,"Y",0.2,8,"Perth"
2001-06-04,8,1,"Y",8,0,"Perth"
2001-06-05,0,NA,"Y",0,0,"Perth"
2001-06-06,0,NA,"Y",0,0,"Perth"
2001-06-07,0,NA,"Y",0,5.2,"Perth"
2001-06-08,5.2,1,"Y",5.2,6,"Perth"
2001-06-09,6,1,"Y",6,19.2,"Perth"
2001-06-10,19.2,1,"Y",19.2,13.4,"Perth"
2001-06-11,13.4,1,"Y",13.4,0.2,"Perth"
2001-06-12,0.2,1,"Y",0.2,0,"Perth"
2001-06-13,0,NA,"Y",0,0,"Perth"
2001-06-14,0,NA,"Y",0,0,"Perth"
2001-06-15,0,NA,"Y",0,0,"Perth"
2001-06-16,0,NA,"Y",0,3.6,"Perth"
2001-06-17,3.6,1,"Y",3.6,0,"Perth"
2001-06-18,0,NA,"Y",0,0,"Perth"
2001-06-19,0,NA,"Y",0,0,"Perth"
2001-06-20,0,NA,"Y",0,0,"Perth"
2001-06-21,0,NA,"Y",0,0,"Perth"
2001-06-22,0,NA,"Y",0,0,"Perth"
2001-06-23,0,NA,"Y",0,0.4,"Perth"
2001-06-24,0.4,1,"Y",0.4,0,"Perth"
2001-06-25,0,NA,"Y",0,0,"Perth"
2001-06-26,0,NA,"Y",0,0,"Perth"
2001-06-27,0,NA,"Y",0,0,"Perth"
2001-06-28,0,NA,"Y",0,0,"Perth"
2001-06-29,0,NA,"Y",0,8,"Perth"
2001-06-30,8,1,"Y",8,4.8,"Perth"
2001-07-01,4.8,1,"Y",4.8,1.6,"Perth"
2001-07-02,1.6,1,"Y",1.6,13,"Perth"
2001-07-03,13,1,"Y",13,0.8,"Perth"
2001-07-04,0.8,1,"Y",0.8,0,"Perth"
2001-07-05,0,NA,"Y",0,0,"Perth"
2001-07-06,0,NA,"Y",0,20.2,"Perth"
2001-07-07,20.2,1,"Y",20.2,11.4,"Perth"
2001-07-08,11.4,1,"Y",11.4,7.6,"Perth"
2001-07-09,7.6,1,"Y",7.6,0,"Perth"
2001-07-10,0,NA,"Y",0,0,"Perth"
2001-07-11,0,NA,"Y",0,6.8,"Perth"
2001-07-12,6.8,1,"Y",6.8,0,"Perth"
2001-07-13,0,NA,"Y",0,0,"Perth"
2001-07-14,0,NA,"Y",0,0,"Perth"
2001-07-15,0,NA,"Y",0,0,"Perth"
2001-07-16,0,NA,"Y",0,0,"Perth"
2001-07-17,0,NA,"Y",0,0,"Perth"
2001-07-18,0,NA,"Y",0,0,"Perth"
2001-07-19,0,NA,"Y",0,0,"Perth"
2001-07-20,0,NA,"Y",0,8,"Perth"
2001-07-21,8,1,"Y",8,0,"Perth"
2001-07-22,0,NA,"Y",0,0,"Perth"
2001-07-23,0,NA,"Y",0,0,"Perth"
2001-07-24,0,NA,"Y",0,0,"Perth"
2001-07-25,0,NA,"Y",0,0,"Perth"
2001-07-26,0,NA,"Y",0,0,"Perth"
2001-07-27,0,NA,"Y",0,8,"Perth"
2001-07-28,8,1,"Y",8,0.4,"Perth"
2001-07-29,0.4,1,"Y",0.4,88.8,"Perth"
2001-07-30,88.8,1,"Y",88.8,11.2,"Perth"
2001-07-31,11.2,1,"Y",11.2,0,"Perth"
2001-08-01,0,NA,"Y",0,0,"Perth"
2001-08-02,0,NA,"Y",0,3.6,"Perth"
2001-08-03,3.6,1,"Y",3.6,9.2,"Perth"
2001-08-04,9.2,1,"Y",9.2,0.2,"Perth"
2001-08-05,0.2,1,"Y",0.2,5,"Perth"
2001-08-06,5,1,"Y",5,2.2,"Perth"
2001-08-07,2.2,1,"Y",2.2,1.6,"Perth"
2001-08-08,1.6,1,"Y",1.6,30,"Perth"
2001-08-09,30,1,"Y",30,0.4,"Perth"
2001-08-10,0.4,1,"Y",0.4,1.2,"Perth"
2001-08-11,1.2,1,"Y",1.2,4,"Perth"
2001-08-12,4,1,"Y",4,0.2,"Perth"
2001-08-13,0.2,1,"Y",0.2,17.8,"Perth"
2001-08-14,17.8,1,"Y",17.8,18.2,"Perth"
2001-08-15,18.2,1,"Y",18.2,1.8,"Perth"
2001-08-16,1.8,1,"Y",1.8,0,"Perth"
2001-08-17,0,NA,"Y",0,0,"Perth"
2001-08-18,0,NA,"Y",0,0,"Perth"
2001-08-19,0,NA,"Y",0,0,"Perth"
2001-08-20,0,NA,"Y",0,0,"Perth"
2001-08-21,0,NA,"Y",0,0,"Perth"
2001-08-22,0,NA,"Y",0,0,"Perth"
2001-08-23,0,NA,"Y",0,16.6,"Perth"
2001-08-24,16.6,1,"Y",16.6,0,"Perth"
2001-08-25,0,NA,"Y",0,0,"Perth"
2001-08-26,0,NA,"Y",0,0,"Perth"
2001-08-27,0,NA,"Y",0,0,"Perth"
2001-08-28,0,NA,"Y",0,0,"Perth"
2001-08-29,0,NA,"Y",0,14,"Perth"
2001-08-30,14,1,"Y",14,2,"Perth"
2001-08-31,2,1,"Y",2,0.2,"Perth"
2001-09-01,0.2,1,"Y",0.2,0.8,"Perth"
2001-09-02,0.8,1,"Y",0.8,2.2,"Perth"
2001-09-03,2.2,1,"Y",2.2,0,"Perth"
2001-09-04,0,NA,"Y",0,0,"Perth"
2001-09-05,0,NA,"Y",0,9.2,"Perth"
2001-09-06,9.2,1,"Y",9.2,7.4,"Perth"
2001-09-07,7.4,1,"Y",7.4,0,"Perth"
2001-09-08,0,NA,"Y",0,16.2,"Perth"
2001-09-09,16.2,1,"Y",16.2,2.4,"Perth"
2001-09-10,2.4,1,"Y",2.4,0.2,"Perth"
2001-09-11,0.2,1,"Y",0.2,0.4,"Perth"
2001-09-12,0.4,1,"Y",0.4,1.8,"Perth"
2001-09-13,1.8,1,"Y",1.8,0,"Perth"
2001-09-14,0,NA,"Y",0,0.2,"Perth"
2001-09-15,0.2,1,"Y",0.2,1.6,"Perth"
2001-09-16,1.6,1,"Y",1.6,0.8,"Perth"
2001-09-17,0.8,1,"Y",0.8,0,"Perth"
2001-09-18,0,NA,"Y",0,0,"Perth"
2001-09-19,0,NA,"Y",0,0,"Perth"
2001-09-20,0,1,"Y",0,0,"Perth"
2001-09-21,0,NA,"Y",0,13.4,"Perth"
2001-09-22,13.4,1,"Y",13.4,7.4,"Perth"
2001-09-23,7.4,1,"Y",7.4,1.2,"Perth"
2001-09-24,1.2,1,"Y",1.2,0,"Perth"
2001-09-25,0,NA,"Y",0,0,"Perth"
2001-09-26,0,NA,"Y",0,0,"Perth"
2001-09-27,0,NA,"Y",0,0,"Perth"
2001-09-28,0,NA,"Y",0,27.2,"Perth"
2001-09-29,27.2,1,"Y",27.2,22.6,"Perth"
2001-09-30,22.6,1,"Y",22.6,1,"Perth"
2001-10-01,1,1,"Y",1,0.2,"Perth"
2001-10-02,0.2,1,"Y",0.2,0,"Perth"
2001-10-03,0,NA,"Y",0,0,"Perth"
2001-10-04,0,NA,"Y",0,0,"Perth"
2001-10-05,0,NA,"Y",0,0,"Perth"
2001-10-06,0,NA,"Y",0,0,"Perth"
2001-10-07,0,NA,"Y",0,0,"Perth"
2001-10-08,0,NA,"Y",0,0.8,"Perth"
2001-10-09,0.8,1,"Y",0.8,0.2,"Perth"
2001-10-10,0.2,1,"Y",0.2,0,"Perth"
2001-10-11,0,NA,"Y",0,0.6,"Perth"
2001-10-12,0.6,1,"Y",0.6,0,"Perth"
2001-10-13,0,NA,"Y",0,0,"Perth"
2001-10-14,0,NA,"Y",0,0,"Perth"
2001-10-15,0,NA,"Y",0,0,"Perth"
